Clav_HotelEAN,HotelEan,Latitude,Longitude
24219,125816,33.81760000000000000000000,-116.54789000000000000000000
24220,143028,41.64660000000000000000000,-70.29770000000000000000000
24221,209863,0.00000000000000000000000,0.00000000000000000000000
24222,256487,39.74305000000000000000000,-104.99319000000000000000000
24223,111893,36.70561000000000000000000,-79.91011000000000000000000
24224,220191,36.97536000000000000000000,-121.95023000000000000000000
24225,178977,39.61437000000000000000000,-86.08088000000000000000000
24226,124044,33.87207000000000000000000,-118.26354000000000000000000
24227,228231,41.99347000000000000000000,-88.02941000000000000000000
24228,311663,40.62184000000000000000000,-111.87218000000000000000000
24229,162326,35.13537000000000000000000,-80.71382000000000000000000
24230,426184,0.00000000000000000000000,0.00000000000000000000000
24231,311972,43.01097000000000000000000,-77.45048000000000000000000
24232,239331,0.00000000000000000000000,0.00000000000000000000000
24233,414184,34.09678000000000000000000,-96.77467000000000000000000
24234,203897,38.02063000000000000000000,-92.72684000000000000000000
24235,258424,43.23975000000000000000000,-79.06109000000000000000000
24236,187255,33.92997000000000000000000,-84.17831000000000000000000
24237,136054,39.01214000000000000000000,-84.63621000000000000000000
24238,214972,35.59830000000000000000000,-84.51084000000000000000000
24239,204544,30.40620000000000000000000,-97.67550000000000000000000
24240,247326,0.00000000000000000000000,0.00000000000000000000000
24241,267146,0.00000000000000000000000,0.00000000000000000000000
24242,406287,51.49901000000000000000000,-0.11271000000000000000000
24243,350835,18.42738000000000000000000,-69.38467000000000000000000
24244,374342,30.19171000000000000000000,-92.01574000000000000000000
24245,150587,30.68721000000000000000000,-88.12453000000000000000000
24246,201936,42.99703000000000000000000,-96.04648000000000000000000
24247,227999,36.56107000000000000000000,-93.29032000000000000000000
24248,129293,27.42541000000000000000000,-82.57543000000000000000000
24249,170409,29.60471000000000000000000,-98.45848000000000000000000
24250,211328,18.46244000000000000000000,-77.34290000000000000000000
24251,247919,34.46739000000000000000000,-84.91434000000000000000000
24252,163130,33.77202000000000000000000,-84.35256000000000000000000
24253,257854,29.35048000000000000000000,-99.03918000000000000000000
24254,175155,47.62132000000000000000000,-117.50700000000000000000000
24255,107235,37.39071000000000000000000,-121.99315000000000000000000
24256,324438,0.00000000000000000000000,0.00000000000000000000000
24257,112413,38.69248000000000000000000,-90.44794000000000000000000
24258,260253,0.00000000000000000000000,0.00000000000000000000000
24259,338501,40.92437000000000000000000,-98.38071000000000000000000
24260,227206,36.79153000000000000000000,-76.23155000000000000000000
24261,340505,41.17988000000000000000000,-75.24981000000000000000000
24262,200491,0.00000000000000000000000,0.00000000000000000000000
24263,190661,33.67824000000000000000000,-78.89600000000000000000000
24264,211460,20.69890000000000000000000,-156.43916000000000000000000
24265,262068,34.24282000000000000000000,-116.90605000000000000000000
24266,226602,36.96586000000000000000000,-122.01981000000000000000000
24267,174228,29.94933000000000000000000,-90.06980000000000000000000
24268,177963,37.79562000000000000000000,-81.22635000000000000000000
24269,150226,42.71466000000000000000000,-88.98200000000000000000000
24270,225523,41.64566000000000000000000,-93.60009000000000000000000
24271,145271,41.52274000000000000000000,-93.64524000000000000000000
24272,356051,44.35191000000000000000000,-75.98062000000000000000000
24273,190272,34.05845000000000000000000,-118.47834000000000000000000
24274,212055,35.17828000000000000000000,-80.88045000000000000000000
24275,215304,0.00000000000000000000000,0.00000000000000000000000
24276,142606,36.59474000000000000000000,-79.41037000000000000000000
24277,204335,35.06134000000000000000000,-94.62021000000000000000000
24278,204876,41.42918000000000000000000,-79.70957000000000000000000
24279,214368,0.00000000000000000000000,0.00000000000000000000000
24280,134743,42.00116000000000000000000,-93.63946000000000000000000
24281,275304,0.00000000000000000000000,0.00000000000000000000000
24282,117036,35.19813000000000000000000,-84.87767000000000000000000
24283,152493,31.03523000000000000000000,-104.85642000000000000000000
24284,112213,32.71571000000000000000000,-117.16153000000000000000000
24285,163462,34.08039000000000000000000,-118.38977000000000000000000
24286,406026,33.90047000000000000000000,-84.24607000000000000000000
24287,202168,34.78236000000000000000000,-86.93777000000000000000000
24288,133707,36.67063000000000000000000,-86.55841000000000000000000
24289,357287,24.75671000000000000000000,-80.95857000000000000000000
24290,107444,31.22294000000000000000000,-81.52312000000000000000000
24291,113249,27.70203000000000000000000,-97.35974000000000000000000
24292,255848,41.32212000000000000000000,-71.80974000000000000000000
24293,218805,32.79080000000000000000000,-117.25460000000000000000000
24294,124822,40.18058000000000000000000,-80.23526000000000000000000
24295,129897,33.91350000000000000000000,-84.37837000000000000000000
24296,235596,28.00785000000000000000000,-82.30131000000000000000000
24297,244252,43.70601000000000000000000,-71.63489000000000000000000
24298,120671,34.04171000000000000000000,-84.30359000000000000000000
24299,141327,34.28096000000000000000000,-88.71431000000000000000000
24300,141493,0.00000000000000000000000,0.00000000000000000000000
24301,172822,36.63188000000000000000000,-93.27515000000000000000000
24302,346132,40.28094000000000000000000,-76.11214000000000000000000
24303,204435,25.92545000000000000000000,-81.72741000000000000000000
24304,168978,0.00000000000000000000000,0.00000000000000000000000
24305,114128,33.81799000000000000000000,-118.38229000000000000000000
24306,151998,38.97041000000000000000000,-76.24146000000000000000000
24307,220677,42.33248000000000000000000,-71.07363000000000000000000
24308,134686,35.73462000000000000000000,-78.80159000000000000000000
24309,271617,37.81167000000000000000000,-80.43012000000000000000000
24310,352607,43.91594000000000000000000,-69.81364000000000000000000
24311,106465,36.80871000000000000000000,-119.78203000000000000000000
24312,390220,37.78334000000000000000000,-122.41737000000000000000000
24313,220654,35.15958000000000000000000,-80.88747000000000000000000
24314,186694,0.00000000000000000000000,0.00000000000000000000000
24315,342145,40.41821000000000000000000,-79.95527000000000000000000
24316,123754,26.44028000000000000000000,-82.03835000000000000000000
24317,233724,33.56865000000000000000000,-84.37027000000000000000000
24318,236921,36.86222000000000000000000,-75.97901000000000000000000
24319,106442,29.94193000000000000000000,-95.40296000000000000000000
24320,421329,33.45864000000000000000000,-94.07500000000000000000000
24321,311534,30.12805000000000000000000,-95.22798000000000000000000
24322,120912,44.86318000000000000000000,-89.63824000000000000000000
24323,168935,28.35725000000000000000000,-80.69464000000000000000000
24324,116993,0.00000000000000000000000,0.00000000000000000000000
24325,185749,32.88427000000000000000000,-96.95484000000000000000000
24326,196011,33.74755000000000000000000,-116.97928000000000000000000
24327,205380,0.00000000000000000000000,0.00000000000000000000000
24328,139598,38.95415000000000000000000,-84.84825000000000000000000
24329,114294,25.73176000000000000000000,-80.23587000000000000000000
24330,152825,42.46047000000000000000000,-123.32266000000000000000000
24331,148254,47.61001000000000000000000,-122.18809000000000000000000
24332,187621,35.10449000000000000000000,-89.85294000000000000000000
24333,105638,29.94528000000000000000000,-95.33136000000000000000000
24334,130942,0.00000000000000000000000,0.00000000000000000000000
24335,352773,25.00906000000000000000000,-80.51724000000000000000000
24336,225566,34.25205000000000000000000,-85.17364000000000000000000
24337,202795,33.95782000000000000000000,-81.09144000000000000000000
24338,237468,0.00000000000000000000000,0.00000000000000000000000
24339,120737,42.76499000000000000000000,-73.81068000000000000000000
24340,150796,0.00000000000000000000000,0.00000000000000000000000
24341,209479,48.78368000000000000000000,-122.48339000000000000000000
24342,140468,33.50627000000000000000000,-112.03233000000000000000000
24343,112081,37.15845000000000000000000,-93.26838000000000000000000
24344,263336,38.42616000000000000000000,-78.89014000000000000000000
24345,192167,41.68727000000000000000000,-93.78020000000000000000000
24346,426175,0.00000000000000000000000,0.00000000000000000000000
24347,210249,38.23631000000000000000000,-88.00124000000000000000000
24348,245420,0.00000000000000000000000,0.00000000000000000000000
24349,216108,18.07328000000000000000000,-76.72677000000000000000000
24350,218905,40.65204000000000000000000,-74.00517000000000000000000
24351,259351,30.72508000000000000000000,-85.18527000000000000000000
24352,123511,40.13567000000000000000000,-87.55324000000000000000000
24353,105738,28.41802000000000000000000,-81.46001000000000000000000
24354,142838,44.36845000000000000000000,-100.35666000000000000000000
24355,238493,0.00000000000000000000000,0.00000000000000000000000
24356,223496,36.63913000000000000000000,-93.26247000000000000000000
24357,271694,41.80829000000000000000000,-88.20223000000000000000000
24358,164968,42.24249000000000000000000,-87.95924000000000000000000
24359,119967,37.72818000000000000000000,-89.20475000000000000000000
24360,150853,40.23941000000000000000000,-76.80504000000000000000000
24361,27865,0.00000000000000000000000,0.00000000000000000000000
24362,790459,0.00000000000000000000000,0.00000000000000000000000
24363,314219,0.00000000000000000000000,0.00000000000000000000000
24364,312590,0.00000000000000000000000,0.00000000000000000000000
24365,262377,0.00000000000000000000000,0.00000000000000000000000
24366,242632,0.00000000000000000000000,0.00000000000000000000000
24367,109164,0.00000000000000000000000,0.00000000000000000000000
24368,308846,0.00000000000000000000000,0.00000000000000000000000
24369,175948,0.00000000000000000000000,0.00000000000000000000000
24370,18681,0.00000000000000000000000,0.00000000000000000000000
24371,188709,0.00000000000000000000000,0.00000000000000000000000
24372,348245,0.00000000000000000000000,0.00000000000000000000000
24373,107653,0.00000000000000000000000,0.00000000000000000000000
24374,109625,0.00000000000000000000000,0.00000000000000000000000
24375,207793,0.00000000000000000000000,0.00000000000000000000000
24376,124238,0.00000000000000000000000,0.00000000000000000000000
24377,182666,0.00000000000000000000000,0.00000000000000000000000
24378,313592,0.00000000000000000000000,0.00000000000000000000000
24379,862562,0.00000000000000000000000,0.00000000000000000000000
24380,234553,0.00000000000000000000000,0.00000000000000000000000
24381,164461,0.00000000000000000000000,0.00000000000000000000000
24382,107856,0.00000000000000000000000,0.00000000000000000000000
24383,261979,0.00000000000000000000000,0.00000000000000000000000
24384,209636,0.00000000000000000000000,0.00000000000000000000000
24385,115058,0.00000000000000000000000,0.00000000000000000000000
24386,404904,0.00000000000000000000000,0.00000000000000000000000
24387,221836,0.00000000000000000000000,0.00000000000000000000000
24388,254992,0.00000000000000000000000,0.00000000000000000000000
24389,194663,0.00000000000000000000000,0.00000000000000000000000
24390,204956,0.00000000000000000000000,0.00000000000000000000000
24391,257886,0.00000000000000000000000,0.00000000000000000000000
24392,169124,39.05245000000000000000000,-84.62866000000000000000000
24393,323247,34.72015000000000000000000,-111.98082000000000000000000
24394,151812,33.11087000000000000000000,-83.25484000000000000000000
24395,209035,0.00000000000000000000000,0.00000000000000000000000
24396,274680,43.13036000000000000000000,-77.63633000000000000000000
24397,160800,45.55202000000000000000000,-94.20342000000000000000000
24398,255610,30.79027000000000000000000,-81.65345000000000000000000
24399,218945,0.00000000000000000000000,0.00000000000000000000000
24400,333157,34.11436000000000000000000,-118.57836000000000000000000
24401,371462,38.17890000000000000000000,-79.03365000000000000000000
24402,118819,41.90791000000000000000000,-87.88385000000000000000000
24403,214966,0.00000000000000000000000,0.00000000000000000000000
24404,308540,0.00000000000000000000000,0.00000000000000000000000
24405,106084,32.16840000000000000000000,-80.71926000000000000000000
24406,164879,38.86304000000000000000000,-77.22905000000000000000000
24407,150389,39.98639000000000000000000,-76.72755000000000000000000
24408,258103,30.68609000000000000000000,-88.12335000000000000000000
24409,152430,30.43834000000000000000000,-97.67039000000000000000000
24410,220817,40.48738000000000000000000,-89.03519000000000000000000
24411,107656,30.24307000000000000000000,-92.66369000000000000000000
24412,229473,30.50599000000000000000000,-87.22150000000000000000000
24413,142251,43.19257000000000000000000,-88.12805000000000000000000
24414,206359,38.19257000000000000000000,-85.72829000000000000000000
24415,139426,39.81095000000000000000000,-104.77207000000000000000000
24416,186121,36.06263000000000000000000,-80.30141000000000000000000
24417,264787,36.61660000000000000000000,-121.90079000000000000000000
24418,134849,44.86100000000000000000000,-93.27748000000000000000000
24419,202351,33.82215000000000000000000,-116.54371000000000000000000
24420,202698,35.88235000000000000000000,-84.50632000000000000000000
24421,133595,36.26075000000000000000000,-93.12961000000000000000000
24422,194777,0.00000000000000000000000,0.00000000000000000000000
24423,127693,39.41400000000000000000000,-74.57512000000000000000000
24424,120342,40.58136000000000000000000,-105.00563000000000000000000
24425,216787,28.46257000000000000000000,-81.30769000000000000000000
24426,111735,46.36852000000000000000000,-94.24380000000000000000000
24427,208082,39.70738000000000000000000,-104.93840000000000000000000
24428,192270,33.60511000000000000000000,-83.83057000000000000000000
24429,276652,35.66811000000000000000000,139.75983000000000000000000
24430,206728,32.83677000000000000000000,-97.29345000000000000000000
24431,122314,33.94252000000000000000000,-118.36996000000000000000000
24432,247103,0.00000000000000000000000,0.00000000000000000000000
24433,164361,0.00000000000000000000000,0.00000000000000000000000
24434,115579,0.00000000000000000000000,0.00000000000000000000000
24435,259589,42.55827000000000000000000,-73.29290000000000000000000
24436,228119,28.86039000000000000000000,-96.99664000000000000000000
24437,269917,48.36693000000000000000000,-116.62315000000000000000000
24438,270403,39.11884000000000000000000,-108.36461000000000000000000
24439,206124,21.28030000000000000000000,-157.82567000000000000000000
24440,201747,33.97306000000000000000000,-86.01755000000000000000000
24441,322494,36.06443000000000000000000,-79.49750000000000000000000
24442,197468,0.00000000000000000000000,0.00000000000000000000000
24443,136200,36.13264000000000000000000,-86.71988000000000000000000
24444,192605,30.18387000000000000000000,-95.45284000000000000000000
24445,120691,38.23289000000000000000000,-77.50336000000000000000000
24446,141347,40.45504000000000000000000,-80.19193000000000000000000
24447,164561,33.61256000000000000000000,-85.78919000000000000000000
24448,889398,0.00000000000000000000000,0.00000000000000000000000
24449,111214,25.96007000000000000000000,-80.13945000000000000000000
24450,28108,0.00000000000000000000000,0.00000000000000000000000
24451,123949,30.24989000000000000000000,-81.59865000000000000000000
24452,108360,29.72624000000000000000000,-94.95963000000000000000000
24453,115344,0.00000000000000000000000,0.00000000000000000000000
24454,222154,0.00000000000000000000000,0.00000000000000000000000
24455,125672,30.49184000000000000000000,-99.75004000000000000000000
24456,271840,46.87717000000000000000000,-124.10414000000000000000000
24457,136635,35.04752000000000000000000,-106.63399000000000000000000
24458,201312,39.55063000000000000000000,-76.10383000000000000000000
24459,322443,0.00000000000000000000000,0.00000000000000000000000
24460,314273,33.83163000000000000000000,-118.06635000000000000000000
24461,213798,41.65782000000000000000000,-70.26780000000000000000000
24462,376692,42.63606000000000000000000,-82.85488000000000000000000
24463,201212,38.92481000000000000000000,-121.05962000000000000000000
24464,119423,33.00051000000000000000000,-96.96735000000000000000000
24465,140079,38.60864000000000000000000,-121.26715000000000000000000
24466,113472,35.68611000000000000000000,-105.93263000000000000000000
24467,264601,41.49079000000000000000000,-87.47555000000000000000000
24468,134128,35.44168000000000000000000,-80.60868000000000000000000
24469,134614,44.08203000000000000000000,-123.04155000000000000000000
24470,234654,41.30599000000000000000000,-91.71525000000000000000000
24471,148586,38.59027000000000000000000,-121.28556000000000000000000
24472,220831,30.45756000000000000000000,-88.89862000000000000000000
24473,132356,28.46313000000000000000000,-81.46026000000000000000000
24474,225998,43.23947000000000000000000,-86.25508000000000000000000
24475,138158,39.66343000000000000000000,-86.09034000000000000000000
24476,213947,36.59729000000000000000000,-121.85489000000000000000000
24477,240505,46.80139000000000000000000,-71.22510000000000000000000
24478,268096,37.11258000000000000000000,-76.50081000000000000000000
24479,203734,29.94026000000000000000000,-95.36228000000000000000000
24480,243931,25.80862000000000000000000,-80.18950000000000000000000
24481,169442,30.64380000000000000000000,-97.68264000000000000000000
24482,152462,30.93785000000000000000000,-93.99686000000000000000000
24483,109728,42.68031000000000000000000,-73.78444000000000000000000
24484,217442,33.44655000000000000000000,-86.82926000000000000000000
24485,143688,40.76072000000000000000000,-73.96930000000000000000000
24486,196950,44.92259000000000000000000,-122.99501000000000000000000
24487,114875,40.99295000000000000000000,-81.49214000000000000000000
24488,262715,43.01037000000000000000000,-74.36023000000000000000000
24489,131523,40.76696000000000000000000,-95.38506000000000000000000
24490,131855,42.03976000000000000000000,-88.03564000000000000000000
24491,267292,40.52222000000000000000000,-105.02364000000000000000000
24492,192373,42.48481000000000000000000,-76.46496000000000000000000
24493,230578,30.32824000000000000000000,-87.42165000000000000000000
24494,196432,44.32059000000000000000000,-93.29624000000000000000000
24495,321575,43.95724000000000000000000,-79.51031000000000000000000
24496,177030,0.00000000000000000000000,0.00000000000000000000000
24497,179120,51.09186000000000000000000,-114.01174000000000000000000
24498,264352,26.02726000000000000000000,-80.34450000000000000000000
24499,202383,13.07458000000000000000000,-59.58892000000000000000000
24500,270635,39.63309000000000000000000,-86.06403000000000000000000
24501,207146,39.69720000000000000000000,-86.14979000000000000000000
24502,108592,48.28169000000000000000000,-116.55293000000000000000000
24503,119406,33.50659000000000000000000,-81.71015000000000000000000
24504,258418,40.75665000000000000000000,-84.08015000000000000000000
24505,361870,39.31951000000000000000000,-76.51049000000000000000000
24506,139944,40.41708000000000000000000,-86.81777000000000000000000
24507,163207,41.89167000000000000000000,-87.62637000000000000000000
24508,249293,42.35313000000000000000000,-122.87556000000000000000000
24509,134749,41.59351000000000000000000,-90.56683000000000000000000
24510,120442,37.97674000000000000000000,-87.64052000000000000000000
24511,327223,33.44893000000000000000000,-111.98546000000000000000000
24512,263216,38.91494000000000000000000,-76.84725000000000000000000
24513,264369,37.20954000000000000000000,-93.27795000000000000000000
24514,132024,29.83870000000000000000000,-95.48790000000000000000000
24515,273861,41.32453000000000000000000,-105.62044000000000000000000
24516,200362,30.50353000000000000000000,-90.50079000000000000000000
24517,206459,39.60811000000000000000000,-105.93167000000000000000000
24518,207246,33.80266000000000000000000,-116.54041000000000000000000
24519,122014,33.96684000000000000000000,-84.01381000000000000000000
24520,145277,33.47965000000000000000000,-82.13001000000000000000000
24521,338438,0.00000000000000000000000,0.00000000000000000000000
24522,276571,29.47725000000000000000000,-81.19486000000000000000000
24523,423421,24.67380000000000000000000,-81.38829000000000000000000
24524,379502,37.71696000000000000000000,-77.45065000000000000000000
24525,114124,41.44672000000000000000000,-82.69687000000000000000000
24526,200192,0.00000000000000000000000,0.00000000000000000000000
24527,138910,41.51070000000000000000000,-90.57632000000000000000000
24528,205425,29.99671000000000000000000,-90.15874000000000000000000
24529,217576,49.24098000000000000000000,-123.05669000000000000000000
24530,112352,32.86750000000000000000000,-80.01321000000000000000000
24531,147566,40.37546000000000000000000,-74.58429000000000000000000
24532,178867,38.76305000000000000000000,-121.25578000000000000000000
24533,133008,34.24724000000000000000000,-110.04834000000000000000000
24534,200092,0.00000000000000000000000,0.00000000000000000000000
24535,204271,45.30105000000000000000000,-75.90831000000000000000000
24536,243444,0.00000000000000000000000,0.00000000000000000000000
24537,321274,0.00000000000000000000000,0.00000000000000000000000
24538,112301,34.76071000000000000000000,-84.99726000000000000000000
24539,147466,0.00000000000000000000000,0.00000000000000000000000
24540,182262,39.32130000000000000000000,-120.16267000000000000000000
24541,140278,39.81791000000000000000000,-85.77008000000000000000000
24542,135701,41.46192000000000000000000,-81.49422000000000000000000
24543,272323,33.82184000000000000000000,-116.54897000000000000000000
24544,107171,31.45002000000000000000000,-85.66025000000000000000000
24545,117264,35.15611000000000000000000,-90.15328000000000000000000
24546,205090,37.79497000000000000000000,-122.42217000000000000000000
24547,152478,29.42028000000000000000000,-98.49091000000000000000000
24548,207497,39.53413000000000000000000,-119.74252000000000000000000
24549,256448,29.75735000000000000000000,-95.45778000000000000000000
24550,210806,42.06378000000000000000000,-71.05782000000000000000000
24551,115627,36.74068000000000000000000,-119.78062000000000000000000
24552,263381,0.00000000000000000000000,0.00000000000000000000000
24553,193543,33.80499000000000000000000,-117.90653000000000000000000
24554,138206,30.43827000000000000000000,-84.26607000000000000000000
24555,119471,33.43754000000000000000000,-117.62173000000000000000000
24556,208883,35.28936000000000000000000,-120.65095000000000000000000
24557,224274,40.35056000000000000000000,-79.92560000000000000000000
24558,129450,37.32136000000000000000000,-80.03262000000000000000000
24559,196534,18.45436000000000000000000,-69.92249000000000000000000
24560,138106,34.01983000000000000000000,-84.32201000000000000000000
24561,122915,44.08333000000000000000000,-123.03953000000000000000000
24562,208983,45.56277000000000000000000,-94.13542000000000000000000
24563,140227,48.85404000000000000000000,2.30653000000000000000000
24564,112587,32.50431000000000000000000,-92.08196000000000000000000
24565,198655,36.11636000000000000000000,-95.88938000000000000000000
24566,191671,42.44106000000000000000000,-83.43848000000000000000000
24567,106636,49.28288000000000000000000,-123.12347000000000000000000
24568,142485,31.53976000000000000000000,-97.12787000000000000000000
24569,171797,39.92979000000000000000000,-86.02397000000000000000000
24570,223241,43.87496000000000000000000,-78.87852000000000000000000
24571,233720,44.19687000000000000000000,-73.36029000000000000000000
24572,271688,33.07078000000000000000000,-96.82495000000000000000000
24573,138355,36.01994000000000000000000,-78.94745000000000000000000
24574,424740,28.32814000000000000000000,-81.48954000000000000000000
24575,231997,38.25427000000000000000000,-85.74752000000000000000000
24576,203236,41.21371000000000000000000,-80.76754000000000000000000
24577,244097,47.07357000000000000000000,-70.90533000000000000000000
24578,107925,43.00608000000000000000000,-78.82234000000000000000000
24579,227117,26.71913000000000000000000,-80.04067000000000000000000
24580,234588,40.26528000000000000000000,-94.01682000000000000000000
24581,235891,0.00000000000000000000000,0.00000000000000000000000
24582,149805,39.76205000000000000000000,-89.60719000000000000000000
24583,115396,25.78286000000000000000000,-80.29143000000000000000000
24584,223559,35.90385000000000000000000,-84.14855000000000000000000
24585,108543,32.16964000000000000000000,-110.91768000000000000000000
24586,203685,24.82444000000000000000000,-80.81575000000000000000000
24587,171815,33.04677000000000000000000,-80.16194000000000000000000
24588,356102,30.22757000000000000000000,-93.17719000000000000000000
24589,355770,0.00000000000000000000000,0.00000000000000000000000
24590,258352,32.40220000000000000000000,-90.13691000000000000000000
24591,143353,38.54026000000000000000000,-90.44669000000000000000000
24592,105532,40.83708000000000000000000,-74.44859000000000000000000
24593,428319,40.66585000000000000000000,-111.51417000000000000000000
24594,209233,39.10638000000000000000000,-77.54771000000000000000000
24595,123147,37.08720000000000000000000,-113.58379000000000000000000
24596,323213,39.94907000000000000000000,-82.99806000000000000000000
24597,119804,29.78465000000000000000000,-95.75408000000000000000000
24598,209333,0.00000000000000000000000,0.00000000000000000000000
24599,216489,30.30397000000000000000000,-81.39272000000000000000000
24600,324867,39.10861000000000000000000,-77.54360000000000000000000
24601,111984,28.65521000000000000000000,-81.38633000000000000000000
24602,250449,37.71031000000000000000000,-97.22111000000000000000000
24603,256947,42.33231000000000000000000,-83.05784000000000000000000
24604,131921,29.96278000000000000000000,-90.14527000000000000000000
24605,202718,0.00000000000000000000000,0.00000000000000000000000
24606,129267,33.00391000000000000000000,-85.02946000000000000000000
24607,310996,45.67925000000000000000000,-111.02108000000000000000000
24608,221166,41.76196000000000000000000,-111.83433000000000000000000
24609,333223,39.75409000000000000000000,-121.85872000000000000000000
24610,202031,51.18989000000000000000000,-114.48870000000000000000000
24611,355601,31.78710000000000000000000,-106.41052000000000000000000
24612,109276,39.10094000000000000000000,-84.51345000000000000000000
24613,115227,35.92741000000000000000000,-84.03998000000000000000000
24614,260559,45.76155000000000000000000,-74.02291000000000000000000
24615,186688,0.00000000000000000000000,0.00000000000000000000000
24616,264518,35.19319000000000000000000,-101.72704000000000000000000
24617,132539,34.48401000000000000000000,-114.35252000000000000000000
24618,117417,35.17462000000000000000000,-111.66517000000000000000000
24619,206894,33.63328000000000000000000,-91.80191000000000000000000
24620,121662,34.86079000000000000000000,-111.81692000000000000000000
24621,121911,0.00000000000000000000000,0.00000000000000000000000
24622,185337,33.17424000000000000000000,-87.45098000000000000000000
24623,141868,30.45480000000000000000000,-88.84319000000000000000000
24624,322660,33.96821000000000000000000,-80.95304000000000000000000
24625,168975,0.00000000000000000000000,0.00000000000000000000000
24626,253472,0.00000000000000000000000,0.00000000000000000000000
24627,113538,38.78524000000000000000000,-77.07114000000000000000000
24628,219180,36.10157000000000000000000,-114.92925000000000000000000
24629,176881,32.90428000000000000000000,-117.24418000000000000000000
24630,342033,0.00000000000000000000000,0.00000000000000000000000
24631,277422,36.53709000000000000000000,-121.91279000000000000000000
24632,250864,34.28534000000000000000000,-88.67476000000000000000000
24633,261192,29.55507000000000000000000,-95.76030000000000000000000
24634,267143,30.08460000000000000000000,-91.93933000000000000000000
24635,198473,47.32079000000000000000000,-122.22816000000000000000000
24636,128981,38.22803000000000000000000,-85.64130000000000000000000
24637,138473,35.12379000000000000000000,-90.07323000000000000000000
24638,118653,43.61833000000000000000000,-70.30764000000000000000000
24639,314107,44.39560000000000000000000,-103.71526000000000000000000
24640,223960,29.49308000000000000000000,-98.40046000000000000000000
24641,122097,36.14352000000000000000000,-86.66665000000000000000000
24642,209001,0.00000000000000000000000,0.00000000000000000000000
24643,267429,40.00144000000000000000000,-83.12034000000000000000000
24644,199509,30.04974000000000000000000,-89.95487000000000000000000
24645,415816,40.03877000000000000000000,-76.15553000000000000000000
24646,206694,30.43771000000000000000000,-90.45273000000000000000000
24647,128446,31.45796000000000000000000,-83.53150000000000000000000
24648,323399,35.34994000000000000000000,-80.84913000000000000000000
24649,111869,37.71197000000000000000000,-85.83310000000000000000000
24650,177382,0.00000000000000000000000,0.00000000000000000000000
24651,263299,37.03898000000000000000000,-76.39870000000000000000000
24652,264286,27.82509000000000000000000,-97.06309000000000000000000
24653,270212,0.00000000000000000000000,0.00000000000000000000000
24654,122321,41.42693000000000000000000,-82.68298000000000000000000
24655,151486,0.00000000000000000000000,0.00000000000000000000000
24656,113616,27.95690000000000000000000,-82.52550000000000000000000
24657,259833,41.48957000000000000000000,-71.30845000000000000000000
24658,227324,30.48285000000000000000000,-81.64828000000000000000000
24659,230744,37.80111000000000000000000,-122.42618000000000000000000
24660,142904,42.54808000000000000000000,-71.76142000000000000000000
24661,243579,37.69363000000000000000000,-108.03158000000000000000000
24662,309728,32.28247000000000000000000,-95.30710000000000000000000
24663,253907,32.45013000000000000000000,-93.86207000000000000000000
24664,176446,44.64145000000000000000000,-123.06476000000000000000000
24665,262514,33.71102000000000000000000,-112.10389000000000000000000
24666,400911,40.65740000000000000000000,-111.50515000000000000000000
24667,125838,35.10354000000000000000000,-89.86744000000000000000000
24668,340811,39.67787000000000000000000,-111.84038000000000000000000
24669,229808,40.65485000000000000000000,-111.90503000000000000000000
24670,106854,36.11612000000000000000000,-97.12594000000000000000000
24671,251935,35.38052000000000000000000,-119.05037000000000000000000
24672,112419,37.68056000000000000000000,-97.22621000000000000000000
24673,211073,27.95947000000000000000000,-82.51784000000000000000000
24674,139360,45.44124000000000000000000,-122.74746000000000000000000
24675,105400,38.24129000000000000000000,-77.49722000000000000000000
24676,130704,38.41374000000000000000000,-81.79605000000000000000000
24677,230426,44.51992000000000000000000,-64.30899000000000000000000
24678,270552,0.00000000000000000000000,0.00000000000000000000000
24679,142417,37.06352000000000000000000,-81.74758000000000000000000
24680,119203,37.76855000000000000000000,-120.84232000000000000000000
24681,251886,32.00364000000000000000000,-81.27458000000000000000000
24682,200024,37.36355000000000000000000,-121.91085000000000000000000
24683,125437,37.92756000000000000000000,-122.05734000000000000000000
24684,128832,38.98958000000000000000000,-84.64179000000000000000000
24685,109479,29.15954000000000000000000,-80.97385000000000000000000
24686,312599,47.51561000000000000000000,-92.63450000000000000000000
24687,261610,34.79683000000000000000000,-87.67299000000000000000000
24688,277236,37.08179000000000000000000,-97.04010000000000000000000
24689,112084,31.01754000000000000000000,-81.42965000000000000000000
24690,116163,32.87988000000000000000000,-80.71131000000000000000000
24691,193575,34.19997000000000000000000,-77.92249000000000000000000
24692,121593,42.65906000000000000000000,-83.24199000000000000000000
24693,170879,37.79070000000000000000000,-122.40499000000000000000000
24694,180740,13.21051000000000000000000,-59.51550000000000000000000
24695,200210,38.96108000000000000000000,-119.88871000000000000000000
24696,191554,40.69340000000000000000000,-89.59798000000000000000000
24697,107607,0.00000000000000000000000,0.00000000000000000000000
24698,128849,41.80152000000000000000000,-88.20755000000000000000000
24699,108958,43.13681000000000000000000,-89.30010000000000000000000
24700,252221,34.20084000000000000000000,-97.16150000000000000000000
24701,113037,41.25203000000000000000000,-87.84906000000000000000000
24702,249396,42.85143000000000000000000,-72.55791000000000000000000
24703,148251,37.31080000000000000000000,-79.97660000000000000000000
