Clav_Hotel_Buscado,Clav_Hotel_Recomendado,Rank
90003568,90003498,3
90003568,90010035,4
90003568,90011599,5
90003568,90010140,6
90003568,90003180,7
90003568,90010793,8
90003568,90002520,9
90003568,90002435,10
90003569,90003569,1
90003569,90010514,2
90003569,90003346,3
90003569,90010496,4
90003569,90010512,5
90003569,90010501,6
90003569,90010469,7
90003569,90002942,8
90003569,90003848,9
90003569,90010634,10
90003570,90003570,1
90003570,90003851,2
90003570,90011792,3
90003570,90004035,4
90003570,90003280,5
90003570,90003079,6
90003570,90011860,7
90003570,90003491,8
90003570,90010463,9
90003570,90003325,10
90003570,90011223,11
90003570,90003324,12
90003570,90011203,13
90003570,90011201,14
90003570,90011200,15
90003570,90010560,16
90003571,90010717,1
90003571,90010686,2
90003571,90002747,3
90003571,90010690,4
90003571,90010838,5
90003571,90010720,6
90003571,90010831,7
90003571,90010687,8
90003571,90010626,9
90003571,90010984,10
90003571,90010497,11
90003571,90010754,12
90003571,90010832,13
90003571,90020042,14
90003571,90010668,15
90003571,90010833,16
90003571,90010257,17
90003571,90010751,18
90003571,90011756,19
90003571,90010750,20
90003573,90003573,1
90003573,90010217,2
90003573,90003345,3
90003573,90002235,4
90003573,90002437,5
90003573,90011744,6
90003573,90003867,7
90003573,90010861,8
90003573,90003868,9
90003573,90003198,10
90003574,90003574,1
90003574,90002424,2
90003574,90002721,3
90003574,90002956,4
90003574,90003538,5
90003574,90010587,6
90003574,90002756,7
90003574,90002280,8
90003574,90002888,9
90003574,90003394,10
90003574,90011841,11
90003574,90002273,12
90003574,90003061,13
90003574,90002914,14
90003574,90003421,15
90003574,90002994,16
90003574,90002219,17
90003574,90002889,18
90003574,90002282,19
90003574,90010062,20
90003575,90003575,1
90003575,90004059,2
90003575,90010863,3
90003575,90010424,4
90003575,90010185,5
90003575,90002245,6
90003575,90002309,7
90003575,90002256,8
90003575,90003404,9
90003575,90011624,10
90003575,90002300,11
90003575,90002870,12
90003575,90010776,13
90003575,90003962,14
90003575,90003796,15
90003575,90002318,16
90003575,90010136,17
90003575,90010067,18
90003575,90002244,19
90003575,90003219,20
90003577,90002250,1
90003577,90010516,2
90003577,90010908,3
90003577,90002782,4
90003577,90002489,5
90003577,90010643,6
90003577,90011731,7
90003577,90010155,8
90003577,90003422,9
90003577,90003042,10
90003577,90003466,11
90003577,90011745,12
90003577,90010591,13
90003577,90010770,14
90003577,90003077,15
90003577,90010562,16
90003577,90011315,17
90003577,90003530,18
90003577,90011390,19
90003577,90004078,20
90003580,90002302,1
90003580,90002210,2
90003580,90002273,3
90003580,90002282,4
90003580,90002544,5
90003580,90002978,6
90003580,90004079,7
90003580,90010755,8
90003580,90002687,9
90003580,90002887,10
90003580,90003426,11
90003580,90003768,12
90003580,90011224,13
90003580,90010696,14
90003580,90011211,15
90003580,90003364,16
90003580,90002542,17
90003580,90002754,18
90003580,90010459,19
90003580,90002393,20
90003582,90003582,1
90003582,90002529,2
90003582,90003417,3
90003582,90002564,4
90003582,90002947,5
90003582,90010064,6
90003582,90003315,7
90003582,90010245,8
90003582,90010302,9
90003582,90002934,10
90003582,90010877,11
90003582,90003853,12
90003582,90003172,13
90003582,90003232,14
90003582,90010364,15
90003582,90010121,16
90003583,90003583,1
90003583,90003317,2
90003583,90010301,3
90003583,90010283,4
90003583,90004057,5
90003583,90011706,6
90003583,90010515,7
90003583,90010381,8
90003583,90011646,9
90003583,90010755,10
90003585,90003585,1
90003585,90002612,2
90003585,90003285,3
90003585,90011658,4
90003585,90010118,5
90003585,90010177,6
90003585,90010056,7
90003585,90003093,8
90003585,90010158,9
90003585,90002357,10
90003585,90010037,11
90003585,90011705,12
90003585,90011498,13
90003585,90010544,14
90003585,90010669,15
90003585,90010095,16
90003585,90010110,17
90003585,90002239,18
90003585,90010924,19
90003585,90003220,20
90003587,90003587,1
90003587,90004048,2
90003587,90004096,3
90003587,90011710,4
90003587,90003252,5
90003587,90011727,6
90003587,90011176,7
90003587,90003041,8
90003587,90010456,9
90003587,90003958,10
90003588,90003588,1
90003588,90002428,2
90003588,90003237,3
90003588,90003171,4
90003588,90002429,5
90003588,90002423,6
90003588,90002617,7
90003588,90003246,8
90003588,90011772,9
90003588,90011699,10
90003588,90002604,11
90003588,90002395,12
90003588,90011670,13
90003588,90011693,14
90003588,90002217,15
90003588,90003254,16
90003588,90011751,17
90003588,90010059,18
90003588,90003590,19
90003588,90011726,20
90003589,90003589,1
90003589,90003237,2
90003589,90003171,3
90003589,90002641,4
90003589,90002428,5
90003589,90003250,6
90003589,90002580,7
90003589,90003246,8
90003589,90011772,9
90003589,90011699,10
90003589,90002795,11
90003589,90002423,12
90003589,90011693,13
90003589,90002360,14
90003589,90003588,15
90003589,90011670,16
90003589,90003254,17
90003589,90003590,18
90003589,90011723,19
90003589,90002217,20
90003590,90003590,1
90003590,90002641,2
90003590,90003237,3
90003590,90011670,4
90003590,90011699,5
90003590,90011693,6
90003590,90003246,7
90003590,90011772,8
90003590,90011751,9
90003590,90003589,10
90003590,90003171,11
90003590,90003007,12
90003590,90002795,13
90003590,90002423,14
90003590,90002395,15
90003590,90011755,16
90003590,90002428,17
90003590,90003254,18
90003590,90003174,19
90003590,90011723,20
90003591,90003591,1
90003591,90010173,2
90003591,90010033,3
90003591,90010522,4
90003591,90003594,5
90003591,90002862,6
90003591,90010418,7
90003591,90002839,8
90003591,90002865,9
90003591,90002696,10
90003592,90003592,1
90003592,90010012,2
90003592,90010727,3
90003592,90003564,4
90003592,90003289,5
90003592,90011674,6
90003592,90011931,7
90003592,90010648,8
90003592,90003598,9
90003592,90011865,10
90003593,90003593,1
90003593,90003875,2
90003593,90002427,3
90003593,90011787,4
90003593,90011864,5
90003593,90002568,6
90003593,90003876,7
90003593,90003774,8
90003593,90003773,9
90003593,90003738,10
90003594,90003594,1
90003594,90003591,2
90003594,90010173,3
90003594,90010033,4
90003594,90010522,5
90003594,90002862,6
90003594,90010418,7
90003594,90002839,8
90003594,90002865,9
90003594,90003048,10
90003596,90003596,1
90003596,90002852,2
90003596,90010572,3
90003596,90002726,4
90003596,90010444,5
90003596,90011629,6
90003596,90002849,7
90003596,90010114,8
90003596,90002364,9
90003596,90003180,10
90003598,90003598,1
90003598,90011865,2
90003598,90010648,3
90003598,90003592,4
90003598,90010012,5
90003598,90010727,6
90003598,90003564,7
90003598,90003289,8
90003598,90011674,9
90003598,90010757,10
90003599,90003599,1
90003599,90011330,2
90003599,90003230,3
90003599,90002554,4
90003599,90011766,5
90003599,90002657,6
90003599,90011856,7
90003599,90002656,8
90003599,90010038,9
90003599,90002918,10
90003599,90010123,11
90003599,90010627,12
90003599,90003062,13
90003599,90002314,14
90003599,90010018,15
90003599,90010254,16
90003599,90003886,17
90003600,90003600,1
90003600,90003509,2
90003600,90003603,3
90003600,90010326,4
90003600,90003543,5
90003600,90003475,6
90003600,90002490,7
90003600,90010677,8
90003600,90003300,9
90003600,90003778,10
90003600,90002954,11
90003600,90002479,12
90003600,90002877,13
90003600,90002391,14
90003600,90002396,15
90003600,90002467,16
90003600,90002264,17
90003600,90003492,18
90003600,90003779,19
90003600,90002460,20
90003602,90003602,1
90003602,90002503,2
90003602,90002480,3
90003602,90002663,4
90003602,90002396,5
90003602,90002752,6
90003602,90002478,7
90003602,90003777,8
90003602,90002578,9
90003602,90002573,10
90003602,90002467,11
90003602,90010196,12
90003602,90002397,13
90003602,90002466,14
90003602,90003299,15
90003602,90002825,16
90003602,90002406,17
90003602,90002735,18
90003602,90002475,19
90003602,90002582,20
90003603,90002502,1
90003603,90002690,2
90003603,90002582,3
90003603,90002798,4
90003603,90002701,5
90003603,90002728,6
90003603,90002708,7
90003603,90002394,8
90003603,90002619,9
90003603,90010015,10
90003603,90002328,11
90003603,90002566,12
90003603,90002227,13
90003603,90010265,14
90003603,90002858,15
90003603,90002224,16
90003603,90002326,17
90003603,90002586,18
90003603,90002379,19
90003603,90002367,20
90003604,90003604,1
90003604,90010316,2
90003604,90002705,3
90003604,90002316,4
90003604,90002746,5
90003604,90002534,6
90003604,90010022,7
90003604,90002597,8
90003604,90002332,9
90003604,90003121,10
90003604,90002671,11
90003604,90002753,12
90003604,90010318,13
90003604,90010393,14
90003604,90002317,15
90003604,90002413,16
90003604,90002594,17
90003604,90002506,18
90003604,90002482,19
90003604,90003262,20
90003605,90003605,1
90003605,90000509,2
90003605,90003010,3
90003605,90000506,4
90003605,90003164,5
90003605,90002576,6
90003605,90002883,7
90003605,90000507,8
90003605,90010443,9
90003605,90000499,10
90003605,90002315,11
90003605,90002319,12
90003605,90002504,13
90003605,90004313,14
90003605,90002828,15
90003605,90002734,16
90003605,90000501,17
90003605,90004115,18
90003605,90003747,19
90003605,90000504,20
90003606,90003606,1
90003606,90002319,2
90003606,90003747,3
90003606,90002828,4
90003606,90002835,5
90003606,90002258,6
90003606,90000517,7
90003606,90003072,8
90003606,90010443,9
90003606,90003780,10
90003606,90003748,11
90003606,90002794,12
90003606,90002261,13
90003606,90003009,14
90003606,90002859,15
90003606,90003267,16
90003606,90002908,17
90003606,90003266,18
90003606,90011716,19
90003606,90010493,20
90003607,90003607,1
90003607,90000509,2
90003607,90004313,3
90003607,90002504,4
90003607,90003164,5
90003607,90002883,6
90003607,90010443,7
90003607,90002835,8
90003607,90000517,9
90003607,90002233,10
90003607,90002319,11
90003607,90002828,12
90003607,90000514,13
90003607,90003747,14
90003607,90004825,15
90003607,90003692,16
90003607,90004350,17
90003607,90000501,18
90003607,90002536,19
90003607,90000513,20
90003610,90003610,1
90003610,90002610,2
90003610,90002866,3
90003610,90002868,4
90003610,90002378,5
90003610,90010349,6
90003610,90011116,7
90003610,90011178,8
90003610,90003225,9
90003610,90002579,10
90003612,90003612,1
90003612,90003431,2
90003612,90002362,3
90003612,90002768,4
90003612,90003794,5
90003612,90003327,6
90003612,90010959,7
90003612,90003412,8
90003612,90010063,9
90003612,90010314,10
90003612,90011663,11
90003612,90002439,12
90003612,90003970,13
90003612,90011371,14
90003612,90004099,15
90003612,90010119,16
90003612,90003613,17
90003612,90011398,18
90003612,90003516,19
90003612,90010927,20
90003613,90003613,1
90003613,90003516,2
90003613,90002757,3
90003613,90002915,4
90003613,90010023,5
90003613,90002768,6
90003613,90003970,7
90003613,90010959,8
90003613,90011663,9
90003613,90002537,10
90003613,90003431,11
90003613,90010314,12
90003613,90002362,13
90003613,90002439,14
90003613,90002637,15
90003613,90003612,16
90003613,90010025,17
90003613,90003412,18
90003613,90002331,19
90003613,90011398,20
90003614,90003614,1
90003614,90003461,2
90003614,90002959,3
90003614,90010079,4
90003614,90003283,5
90003614,90003752,6
90003614,90002624,7
90003614,90003279,8
90003614,90003558,9
90003614,90003872,10
90003614,90010167,11
90003614,90010356,12
90003614,90011714,13
90003614,90003281,14
90003614,90002982,15
90003614,90010620,16
90003614,90010082,17
90003614,90011713,18
90003614,90010171,19
90003614,90010166,20
90003616,90003616,1
90003616,90003073,2
90003616,90010329,3
90003616,90010289,4
90003616,90010338,5
90003616,90003125,6
90003616,90003415,7
90003616,90002589,8
90003616,90003718,9
90003616,90003207,10
90003617,90003617,1
90003617,90002880,2
90003617,90002879,3
90003617,90002882,4
90003617,90003276,5
90003617,90010228,6
90003617,90010107,7
90003617,90010048,8
90003617,90010479,9
90003617,90002420,10
90003617,90003562,11
90003617,90003341,12
90003617,90003016,13
90003617,90002900,14
90003617,90002257,15
90003617,90002636,16
90003617,90002419,17
90003617,90010205,18
90003617,90010054,19
90003617,90002894,20
90003618,90003618,1
90003618,90002454,2
90003618,90010425,3
90003618,90002525,4
90003618,90003316,5
90003618,90011293,6
90003618,90002369,7
90003618,90002453,8
90003618,90002899,9
90003618,90003270,10
90003618,90011610,11
90003618,90011418,12
90003618,90011481,13
90003618,90010595,14
90003618,90011660,15
90003618,90011145,16
90003618,90011240,17
90003618,90010487,18
90003618,90011556,19
90003618,90010186,20
90003619,90003619,1
90003619,90010029,2
90003619,90010343,3
90003619,90002898,4
90003619,90002304,5
90003619,90011556,6
90003619,90003114,7
90003619,90003214,8
90003619,90002969,9
90003619,90010998,10
90003619,90003440,11
90003619,90002454,12
90003619,90010186,13
90003619,90002937,14
90003619,90011757,15
90003619,90002211,16
90003619,90002403,17
90003619,90002884,18
90003619,90003348,19
90003619,90010345,20
90003620,90003620,1
90003620,90003348,2
90003620,90011757,3
90003620,90003292,4
90003620,90003034,5
90003620,90002937,6
90003620,90010998,7
90003620,90002898,8
90003620,90003065,9
90003620,90003772,10
90003620,90002767,11
90003620,90010220,12
90003620,90010487,13
90003620,90002305,14
90003620,90002289,15
90003620,90010186,16
90003620,90010433,17
90003620,90002454,18
90003620,90002766,19
90003620,90003522,20
90003621,90003621,1
90003621,90002289,2
90003621,90002211,3
90003621,90003014,4
90003621,90010220,5
90003621,90002937,6
90003621,90003065,7
90003621,90010124,8
90003621,90002898,9
90003621,90010186,10
90003621,90003348,11
90003621,90002969,12
90003621,90003034,13
90003621,90002884,14
90003621,90002304,15
90003621,90011248,16
90003621,90010370,17
90003621,90010998,18
90003621,90011757,19
90003621,90002454,20
90003623,90003623,1
90003623,90011863,2
90003623,90011722,3
90003623,90003846,4
90003623,90003312,5
90003623,90002912,6
90003623,90011746,7
90003623,90003357,8
90003623,90010269,9
90003623,90011623,10
90003623,90003132,11
90003623,90010221,12
90003623,90003486,13
90003627,90011936,1
90003627,90003044,2
90003627,90002266,3
90003627,90003864,4
90003627,90011753,5
90003627,90002987,6
90003627,90004036,7
90003627,90010819,8
90003627,90003377,9
90003627,90003118,10
90003627,90002911,11
90003627,90003724,12
90003627,90010142,13
90003627,90003551,14
90003627,90010216,15
90003627,90003865,16
90003627,90010315,17
90003627,90011590,18
90003627,90011003,19
90003627,90010499,20
90003628,90003628,1
90003628,90002942,2
90003628,90004093,3
90003628,90010073,4
90003628,90003848,5
90003628,90010415,6
90003628,90011228,7
90003628,90010426,8
90003628,90010634,9
90003628,90010521,10
90003629,90003629,1
90003629,90002608,2
90003629,90002269,3
90003629,90002964,4
90003629,90002277,5
90003629,90002892,6
90003629,90003117,7
90003629,90002709,8
90003629,90002276,9
90003629,90002941,10
90003629,90002535,11
90003629,90002226,12
90003629,90002603,13
90003629,90002412,14
90003629,90002763,15
90003629,90002940,16
90003629,90003159,17
90003629,90003071,18
90003629,90002508,19
90003629,90002688,20
90003630,90003630,1
90003630,90010389,2
90003630,90002694,3
90003630,90010491,4
90003630,90003153,5
90003630,90003471,6
90003630,90004044,7
90003630,90010307,8
90003630,90003807,9
90003630,90002630,10
90003631,90003631,1
90003631,90003203,2
90003631,90002491,3
90003631,90002510,4
90003631,90002297,5
90003631,90003523,6
90003631,90010255,7
90003631,90002220,8
90003631,90011626,9
90003631,90010582,10
90003631,90002308,11
90003631,90002910,12
90003631,90003110,13
90003631,90002962,14
90003631,90002279,15
90003631,90010279,16
90003631,90002797,17
90003631,90004081,18
90003631,90010663,19
90003631,90010115,20
90003633,90003058,1
90003633,90010765,2
90003633,90003086,3
90003633,90002489,4
90003633,90002230,5
90003633,90003042,6
90003633,90003422,7
90003633,90011745,8
90003633,90002229,9
90003633,90003466,10
90003633,90002250,11
90003633,90010591,12
90003633,90003077,13
90003633,90010643,14
90003633,90011315,15
90003633,90010770,16
90003633,90003530,17
90003633,90010562,18
90003633,90011390,19
90003633,90004078,20
90003635,90011834,1
90003635,90003636,2
90003635,90011694,3
90003635,90011804,4
90003635,90003306,5
90003635,90002323,6
90003635,90002322,7
90003635,90002415,8
90003635,90002609,9
90003635,90011598,10
90003635,90011927,11
90003635,90002595,12
90003635,90003297,13
90003635,90003452,14
90003635,90003418,15
90003635,90011341,16
90003635,90010565,17
90003635,90003764,18
90003635,90003763,19
90003635,90003767,20
90003636,90002322,1
90003636,90010105,2
90003636,90011598,3
90003636,90003306,4
90003636,90003402,5
90003636,90002649,6
90003636,90002609,7
90003636,90003766,8
90003636,90002596,9
90003636,90003452,10
90003636,90003418,11
90003636,90003403,12
90003636,90011834,13
90003636,90011341,14
